annotator,document,system,corpus,rank
158,cb815147e8ba5c0ef70e2e361ebc7ef01566a8f7,abssentrw,cnn_dm,4
158,cb815147e8ba5c0ef70e2e361ebc7ef01566a8f7,onmt_pg,cnn_dm,0
158,cb815147e8ba5c0ef70e2e361ebc7ef01566a8f7,__REFERENCE__,cnn_dm,3
158,cb815147e8ba5c0ef70e2e361ebc7ef01566a8f7,seneca,cnn_dm,2
158,cb815147e8ba5c0ef70e2e361ebc7ef01566a8f7,BART,cnn_dm,1
158,04e97afcfddc07753d82a3f21fde2a51e6a0e34f,abssentrw,cnn_dm,3
158,04e97afcfddc07753d82a3f21fde2a51e6a0e34f,__REFERENCE__,cnn_dm,2
158,04e97afcfddc07753d82a3f21fde2a51e6a0e34f,onmt_pg,cnn_dm,0
158,04e97afcfddc07753d82a3f21fde2a51e6a0e34f,seneca,cnn_dm,4
158,04e97afcfddc07753d82a3f21fde2a51e6a0e34f,BART,cnn_dm,1
158,3146c14e3a00d9d1d464110fba0dab55f01786e6,__REFERENCE__,cnn_dm,2
158,3146c14e3a00d9d1d464110fba0dab55f01786e6,onmt_pg,cnn_dm,1
158,3146c14e3a00d9d1d464110fba0dab55f01786e6,BART,cnn_dm,0
158,3146c14e3a00d9d1d464110fba0dab55f01786e6,abssentrw,cnn_dm,3
158,3146c14e3a00d9d1d464110fba0dab55f01786e6,seneca,cnn_dm,4
158,14cd21ea5f40d302a47ff38395cfcfc5639d5b88,__REFERENCE__,cnn_dm,3
158,14cd21ea5f40d302a47ff38395cfcfc5639d5b88,BART,cnn_dm,0
158,14cd21ea5f40d302a47ff38395cfcfc5639d5b88,abssentrw,cnn_dm,4
158,14cd21ea5f40d302a47ff38395cfcfc5639d5b88,seneca,cnn_dm,2
158,14cd21ea5f40d302a47ff38395cfcfc5639d5b88,onmt_pg,cnn_dm,1
159,50e6a46711b64f333ddd3ce529097fa553c3913c,seneca,cnn_dm,4
159,50e6a46711b64f333ddd3ce529097fa553c3913c,onmt_pg,cnn_dm,0
159,50e6a46711b64f333ddd3ce529097fa553c3913c,BART,cnn_dm,1
159,50e6a46711b64f333ddd3ce529097fa553c3913c,abssentrw,cnn_dm,3
159,50e6a46711b64f333ddd3ce529097fa553c3913c,__REFERENCE__,cnn_dm,2
159,e2706dce6cf26bc61b082438188fdb6e130d9e40,onmt_pg,cnn_dm,2
159,e2706dce6cf26bc61b082438188fdb6e130d9e40,BART,cnn_dm,0
159,e2706dce6cf26bc61b082438188fdb6e130d9e40,abssentrw,cnn_dm,4
159,e2706dce6cf26bc61b082438188fdb6e130d9e40,seneca,cnn_dm,3
159,e2706dce6cf26bc61b082438188fdb6e130d9e40,__REFERENCE__,cnn_dm,1
159,7df3e37c8613fd20fb6791aed1b2b31b4ac7a522,abssentrw,cnn_dm,1
159,7df3e37c8613fd20fb6791aed1b2b31b4ac7a522,onmt_pg,cnn_dm,3
159,7df3e37c8613fd20fb6791aed1b2b31b4ac7a522,__REFERENCE__,cnn_dm,4
159,7df3e37c8613fd20fb6791aed1b2b31b4ac7a522,seneca,cnn_dm,2
159,7df3e37c8613fd20fb6791aed1b2b31b4ac7a522,BART,cnn_dm,0
159,6b3e5879caae91fdca5075479b2aea2259c991c4,abssentrw,cnn_dm,3
159,6b3e5879caae91fdca5075479b2aea2259c991c4,BART,cnn_dm,2
159,6b3e5879caae91fdca5075479b2aea2259c991c4,seneca,cnn_dm,1
159,6b3e5879caae91fdca5075479b2aea2259c991c4,onmt_pg,cnn_dm,0
159,6b3e5879caae91fdca5075479b2aea2259c991c4,__REFERENCE__,cnn_dm,4
159,faf5a752ae42c7e325f93cebef744e02338a9a0c,onmt_pg,cnn_dm,1
159,faf5a752ae42c7e325f93cebef744e02338a9a0c,abssentrw,cnn_dm,2
159,faf5a752ae42c7e325f93cebef744e02338a9a0c,BART,cnn_dm,0
159,faf5a752ae42c7e325f93cebef744e02338a9a0c,seneca,cnn_dm,4
159,faf5a752ae42c7e325f93cebef744e02338a9a0c,__REFERENCE__,cnn_dm,3
160,7c50828d1dd5ebf11762df0b77b2414e01f7357c,BART,cnn_dm,2
160,7c50828d1dd5ebf11762df0b77b2414e01f7357c,abssentrw,cnn_dm,0
160,7c50828d1dd5ebf11762df0b77b2414e01f7357c,onmt_pg,cnn_dm,1
160,7c50828d1dd5ebf11762df0b77b2414e01f7357c,__REFERENCE__,cnn_dm,4
160,7c50828d1dd5ebf11762df0b77b2414e01f7357c,seneca,cnn_dm,3
160,225aaa29973d81da6aa481c08fc2355d5a633dd6,abssentrw,cnn_dm,3
160,225aaa29973d81da6aa481c08fc2355d5a633dd6,__REFERENCE__,cnn_dm,4
160,225aaa29973d81da6aa481c08fc2355d5a633dd6,BART,cnn_dm,0
160,225aaa29973d81da6aa481c08fc2355d5a633dd6,seneca,cnn_dm,1
160,225aaa29973d81da6aa481c08fc2355d5a633dd6,onmt_pg,cnn_dm,2
160,61e87705e3ec06e193e91b3fceacb486cae3f79f,seneca,cnn_dm,4
160,61e87705e3ec06e193e91b3fceacb486cae3f79f,abssentrw,cnn_dm,3
160,61e87705e3ec06e193e91b3fceacb486cae3f79f,onmt_pg,cnn_dm,0
160,61e87705e3ec06e193e91b3fceacb486cae3f79f,BART,cnn_dm,2
160,61e87705e3ec06e193e91b3fceacb486cae3f79f,__REFERENCE__,cnn_dm,1
160,c3b8e6b3cd4b1a87a8e4432c5aa3ed13f33d0e35,BART,cnn_dm,0
160,c3b8e6b3cd4b1a87a8e4432c5aa3ed13f33d0e35,__REFERENCE__,cnn_dm,2
160,c3b8e6b3cd4b1a87a8e4432c5aa3ed13f33d0e35,seneca,cnn_dm,3
160,c3b8e6b3cd4b1a87a8e4432c5aa3ed13f33d0e35,onmt_pg,cnn_dm,1
160,c3b8e6b3cd4b1a87a8e4432c5aa3ed13f33d0e35,abssentrw,cnn_dm,4
160,fef1c26ec17c2a32dcdba3c37719a4275b286496,BART,cnn_dm,0
160,fef1c26ec17c2a32dcdba3c37719a4275b286496,abssentrw,cnn_dm,3
160,fef1c26ec17c2a32dcdba3c37719a4275b286496,onmt_pg,cnn_dm,4
160,fef1c26ec17c2a32dcdba3c37719a4275b286496,__REFERENCE__,cnn_dm,2
160,fef1c26ec17c2a32dcdba3c37719a4275b286496,seneca,cnn_dm,1
161,36f01a847d3e6788e3915f3ed13d56a50acec512,BART,cnn_dm,0
161,36f01a847d3e6788e3915f3ed13d56a50acec512,__REFERENCE__,cnn_dm,1
161,36f01a847d3e6788e3915f3ed13d56a50acec512,onmt_pg,cnn_dm,3
161,36f01a847d3e6788e3915f3ed13d56a50acec512,seneca,cnn_dm,4
161,36f01a847d3e6788e3915f3ed13d56a50acec512,abssentrw,cnn_dm,2
161,5c5dcff9554a8b198c76a8bde0ac0e6cf2c4953e,abssentrw,cnn_dm,3
161,5c5dcff9554a8b198c76a8bde0ac0e6cf2c4953e,BART,cnn_dm,2
161,5c5dcff9554a8b198c76a8bde0ac0e6cf2c4953e,seneca,cnn_dm,4
161,5c5dcff9554a8b198c76a8bde0ac0e6cf2c4953e,onmt_pg,cnn_dm,1
161,5c5dcff9554a8b198c76a8bde0ac0e6cf2c4953e,__REFERENCE__,cnn_dm,0
161,be7a6a3aab2d56c21f004748f2624c291a75f544,BART,cnn_dm,0
161,be7a6a3aab2d56c21f004748f2624c291a75f544,__REFERENCE__,cnn_dm,3
161,be7a6a3aab2d56c21f004748f2624c291a75f544,onmt_pg,cnn_dm,1
161,be7a6a3aab2d56c21f004748f2624c291a75f544,abssentrw,cnn_dm,2
161,be7a6a3aab2d56c21f004748f2624c291a75f544,seneca,cnn_dm,4
161,f94f37a25ddcdaf66182eb7a02a7c690b7e8e392,seneca,cnn_dm,4
161,f94f37a25ddcdaf66182eb7a02a7c690b7e8e392,BART,cnn_dm,0
161,f94f37a25ddcdaf66182eb7a02a7c690b7e8e392,onmt_pg,cnn_dm,3
161,f94f37a25ddcdaf66182eb7a02a7c690b7e8e392,abssentrw,cnn_dm,2
161,f94f37a25ddcdaf66182eb7a02a7c690b7e8e392,__REFERENCE__,cnn_dm,1
161,bde8e22f3e1c3af2ca0f09f734f33d67140ef1aa,seneca,cnn_dm,4
161,bde8e22f3e1c3af2ca0f09f734f33d67140ef1aa,__REFERENCE__,cnn_dm,1
161,bde8e22f3e1c3af2ca0f09f734f33d67140ef1aa,BART,cnn_dm,0
161,bde8e22f3e1c3af2ca0f09f734f33d67140ef1aa,abssentrw,cnn_dm,2
161,bde8e22f3e1c3af2ca0f09f734f33d67140ef1aa,onmt_pg,cnn_dm,3
162,69ae7665ded8713de6913d8c76abeedbcb5aab6c,onmt_pg,cnn_dm,1
162,69ae7665ded8713de6913d8c76abeedbcb5aab6c,__REFERENCE__,cnn_dm,0
162,69ae7665ded8713de6913d8c76abeedbcb5aab6c,seneca,cnn_dm,4
162,69ae7665ded8713de6913d8c76abeedbcb5aab6c,BART,cnn_dm,3
162,69ae7665ded8713de6913d8c76abeedbcb5aab6c,abssentrw,cnn_dm,2
162,cd6f8edd5641c9a3f977d257ec623305edc2a675,__REFERENCE__,cnn_dm,3
162,cd6f8edd5641c9a3f977d257ec623305edc2a675,BART,cnn_dm,1
162,cd6f8edd5641c9a3f977d257ec623305edc2a675,abssentrw,cnn_dm,0
162,cd6f8edd5641c9a3f977d257ec623305edc2a675,onmt_pg,cnn_dm,2
162,cd6f8edd5641c9a3f977d257ec623305edc2a675,seneca,cnn_dm,4
162,83de77cf44df09f5e61322dc32fd25ba621ba867,abssentrw,cnn_dm,4
162,83de77cf44df09f5e61322dc32fd25ba621ba867,onmt_pg,cnn_dm,2
162,83de77cf44df09f5e61322dc32fd25ba621ba867,__REFERENCE__,cnn_dm,0
162,83de77cf44df09f5e61322dc32fd25ba621ba867,BART,cnn_dm,3
162,83de77cf44df09f5e61322dc32fd25ba621ba867,seneca,cnn_dm,1
162,cb5638856f8d116a0285e2a6ea63f3381dc6218e,seneca,cnn_dm,4
162,cb5638856f8d116a0285e2a6ea63f3381dc6218e,BART,cnn_dm,0
162,cb5638856f8d116a0285e2a6ea63f3381dc6218e,__REFERENCE__,cnn_dm,2
162,cb5638856f8d116a0285e2a6ea63f3381dc6218e,abssentrw,cnn_dm,1
162,cb5638856f8d116a0285e2a6ea63f3381dc6218e,onmt_pg,cnn_dm,3
162,b5c1c15b995f5000891e6f3a017328f17dde88ae,onmt_pg,cnn_dm,2
162,b5c1c15b995f5000891e6f3a017328f17dde88ae,BART,cnn_dm,0
162,b5c1c15b995f5000891e6f3a017328f17dde88ae,seneca,cnn_dm,4
162,b5c1c15b995f5000891e6f3a017328f17dde88ae,__REFERENCE__,cnn_dm,1
162,b5c1c15b995f5000891e6f3a017328f17dde88ae,abssentrw,cnn_dm,3
163,7c50828d1dd5ebf11762df0b77b2414e01f7357c,BART,cnn_dm,3
163,7c50828d1dd5ebf11762df0b77b2414e01f7357c,abssentrw,cnn_dm,2
163,7c50828d1dd5ebf11762df0b77b2414e01f7357c,onmt_pg,cnn_dm,0
163,7c50828d1dd5ebf11762df0b77b2414e01f7357c,__REFERENCE__,cnn_dm,4
163,7c50828d1dd5ebf11762df0b77b2414e01f7357c,seneca,cnn_dm,1
163,225aaa29973d81da6aa481c08fc2355d5a633dd6,abssentrw,cnn_dm,1
163,225aaa29973d81da6aa481c08fc2355d5a633dd6,__REFERENCE__,cnn_dm,4
163,225aaa29973d81da6aa481c08fc2355d5a633dd6,BART,cnn_dm,0
163,225aaa29973d81da6aa481c08fc2355d5a633dd6,seneca,cnn_dm,3
163,225aaa29973d81da6aa481c08fc2355d5a633dd6,onmt_pg,cnn_dm,2
163,61e87705e3ec06e193e91b3fceacb486cae3f79f,seneca,cnn_dm,3
163,61e87705e3ec06e193e91b3fceacb486cae3f79f,abssentrw,cnn_dm,2
163,61e87705e3ec06e193e91b3fceacb486cae3f79f,onmt_pg,cnn_dm,1
163,61e87705e3ec06e193e91b3fceacb486cae3f79f,BART,cnn_dm,0
163,61e87705e3ec06e193e91b3fceacb486cae3f79f,__REFERENCE__,cnn_dm,4
163,c3b8e6b3cd4b1a87a8e4432c5aa3ed13f33d0e35,BART,cnn_dm,0
163,c3b8e6b3cd4b1a87a8e4432c5aa3ed13f33d0e35,__REFERENCE__,cnn_dm,2
163,c3b8e6b3cd4b1a87a8e4432c5aa3ed13f33d0e35,seneca,cnn_dm,3
163,c3b8e6b3cd4b1a87a8e4432c5aa3ed13f33d0e35,onmt_pg,cnn_dm,1
163,c3b8e6b3cd4b1a87a8e4432c5aa3ed13f33d0e35,abssentrw,cnn_dm,4
163,fef1c26ec17c2a32dcdba3c37719a4275b286496,BART,cnn_dm,0
163,fef1c26ec17c2a32dcdba3c37719a4275b286496,abssentrw,cnn_dm,3
163,fef1c26ec17c2a32dcdba3c37719a4275b286496,onmt_pg,cnn_dm,1
163,fef1c26ec17c2a32dcdba3c37719a4275b286496,__REFERENCE__,cnn_dm,4
163,fef1c26ec17c2a32dcdba3c37719a4275b286496,seneca,cnn_dm,2
164,a59a59228c8e522c4c390d6ab503b5fb5f433e65,abssentrw,cnn_dm,4
164,a59a59228c8e522c4c390d6ab503b5fb5f433e65,BART,cnn_dm,3
164,a59a59228c8e522c4c390d6ab503b5fb5f433e65,onmt_pg,cnn_dm,2
164,a59a59228c8e522c4c390d6ab503b5fb5f433e65,__REFERENCE__,cnn_dm,0
164,a59a59228c8e522c4c390d6ab503b5fb5f433e65,seneca,cnn_dm,1
164,2b902ec3bc744315a6842fed9ec223f5675fcbaf,BART,cnn_dm,0
164,2b902ec3bc744315a6842fed9ec223f5675fcbaf,onmt_pg,cnn_dm,4
164,2b902ec3bc744315a6842fed9ec223f5675fcbaf,seneca,cnn_dm,1
164,2b902ec3bc744315a6842fed9ec223f5675fcbaf,__REFERENCE__,cnn_dm,2
164,2b902ec3bc744315a6842fed9ec223f5675fcbaf,abssentrw,cnn_dm,3
164,04aa29d053cb16db2b284da0466f1a98d7045150,onmt_pg,cnn_dm,1
164,04aa29d053cb16db2b284da0466f1a98d7045150,__REFERENCE__,cnn_dm,2
164,04aa29d053cb16db2b284da0466f1a98d7045150,abssentrw,cnn_dm,0
164,04aa29d053cb16db2b284da0466f1a98d7045150,seneca,cnn_dm,3
164,04aa29d053cb16db2b284da0466f1a98d7045150,BART,cnn_dm,4
164,7d076b5e8536e42560c009e3ffbad44b4e6350c5,onmt_pg,cnn_dm,0
164,7d076b5e8536e42560c009e3ffbad44b4e6350c5,abssentrw,cnn_dm,1
164,7d076b5e8536e42560c009e3ffbad44b4e6350c5,BART,cnn_dm,2
164,7d076b5e8536e42560c009e3ffbad44b4e6350c5,__REFERENCE__,cnn_dm,4
164,7d076b5e8536e42560c009e3ffbad44b4e6350c5,seneca,cnn_dm,3
164,399c9461a7a40e526ce640c6945ffd956cbcbaf5,onmt_pg,cnn_dm,1
164,399c9461a7a40e526ce640c6945ffd956cbcbaf5,abssentrw,cnn_dm,0
164,399c9461a7a40e526ce640c6945ffd956cbcbaf5,BART,cnn_dm,4
164,399c9461a7a40e526ce640c6945ffd956cbcbaf5,seneca,cnn_dm,2
164,399c9461a7a40e526ce640c6945ffd956cbcbaf5,__REFERENCE__,cnn_dm,3
165,d4f93ae8f0c0cc9ae690e3a2bc0d562c19625731,seneca,cnn_dm,4
165,d4f93ae8f0c0cc9ae690e3a2bc0d562c19625731,BART,cnn_dm,0
165,d4f93ae8f0c0cc9ae690e3a2bc0d562c19625731,__REFERENCE__,cnn_dm,2
165,d4f93ae8f0c0cc9ae690e3a2bc0d562c19625731,onmt_pg,cnn_dm,3
165,d4f93ae8f0c0cc9ae690e3a2bc0d562c19625731,abssentrw,cnn_dm,1
165,224bc9d81026785f629f3449102187f7261b1991,seneca,cnn_dm,1
165,224bc9d81026785f629f3449102187f7261b1991,BART,cnn_dm,0
165,224bc9d81026785f629f3449102187f7261b1991,onmt_pg,cnn_dm,4
165,224bc9d81026785f629f3449102187f7261b1991,__REFERENCE__,cnn_dm,3
165,224bc9d81026785f629f3449102187f7261b1991,abssentrw,cnn_dm,2
165,8d71eb8e9c4e2d371aa2ec68bb2e8ba4d1791bdd,abssentrw,cnn_dm,2
165,8d71eb8e9c4e2d371aa2ec68bb2e8ba4d1791bdd,BART,cnn_dm,4
165,8d71eb8e9c4e2d371aa2ec68bb2e8ba4d1791bdd,__REFERENCE__,cnn_dm,1
165,8d71eb8e9c4e2d371aa2ec68bb2e8ba4d1791bdd,onmt_pg,cnn_dm,0
165,8d71eb8e9c4e2d371aa2ec68bb2e8ba4d1791bdd,seneca,cnn_dm,3
165,5557ae963e317b3bbb1f8538d6d0ef39a1987198,abssentrw,cnn_dm,0
165,5557ae963e317b3bbb1f8538d6d0ef39a1987198,BART,cnn_dm,1
165,5557ae963e317b3bbb1f8538d6d0ef39a1987198,__REFERENCE__,cnn_dm,2
165,5557ae963e317b3bbb1f8538d6d0ef39a1987198,seneca,cnn_dm,3
165,5557ae963e317b3bbb1f8538d6d0ef39a1987198,onmt_pg,cnn_dm,4
165,7173f3bec6cf4956e8db0343a20d89e36030fae6,BART,cnn_dm,0
165,7173f3bec6cf4956e8db0343a20d89e36030fae6,onmt_pg,cnn_dm,2
165,7173f3bec6cf4956e8db0343a20d89e36030fae6,abssentrw,cnn_dm,4
165,7173f3bec6cf4956e8db0343a20d89e36030fae6,__REFERENCE__,cnn_dm,1
165,7173f3bec6cf4956e8db0343a20d89e36030fae6,seneca,cnn_dm,3
166,7627d9788973785a485e9df3e59002df3a68ad48,onmt_pg,cnn_dm,1
166,7627d9788973785a485e9df3e59002df3a68ad48,abssentrw,cnn_dm,4
166,7627d9788973785a485e9df3e59002df3a68ad48,__REFERENCE__,cnn_dm,2
166,7627d9788973785a485e9df3e59002df3a68ad48,BART,cnn_dm,0
166,7627d9788973785a485e9df3e59002df3a68ad48,seneca,cnn_dm,3
166,60ed760263c8577c407dd008c0d422212af88d98,seneca,cnn_dm,4
166,60ed760263c8577c407dd008c0d422212af88d98,BART,cnn_dm,0
166,60ed760263c8577c407dd008c0d422212af88d98,onmt_pg,cnn_dm,3
166,60ed760263c8577c407dd008c0d422212af88d98,abssentrw,cnn_dm,1
166,60ed760263c8577c407dd008c0d422212af88d98,__REFERENCE__,cnn_dm,2
166,9f270039c861e75ee2f01e4e2898a9ea04a96b26,__REFERENCE__,cnn_dm,3
166,9f270039c861e75ee2f01e4e2898a9ea04a96b26,onmt_pg,cnn_dm,0
166,9f270039c861e75ee2f01e4e2898a9ea04a96b26,abssentrw,cnn_dm,2
166,9f270039c861e75ee2f01e4e2898a9ea04a96b26,BART,cnn_dm,1
166,9f270039c861e75ee2f01e4e2898a9ea04a96b26,seneca,cnn_dm,4
166,62271db1dd48de59c7d9d78bad46220c15828547,BART,cnn_dm,2
166,62271db1dd48de59c7d9d78bad46220c15828547,onmt_pg,cnn_dm,1
166,62271db1dd48de59c7d9d78bad46220c15828547,abssentrw,cnn_dm,0
166,62271db1dd48de59c7d9d78bad46220c15828547,__REFERENCE__,cnn_dm,3
166,62271db1dd48de59c7d9d78bad46220c15828547,seneca,cnn_dm,4
166,f2be039ea0ca9f4ebbca215a112819c6b5833797,__REFERENCE__,cnn_dm,2
166,f2be039ea0ca9f4ebbca215a112819c6b5833797,BART,cnn_dm,1
166,f2be039ea0ca9f4ebbca215a112819c6b5833797,seneca,cnn_dm,4
166,f2be039ea0ca9f4ebbca215a112819c6b5833797,abssentrw,cnn_dm,0
166,f2be039ea0ca9f4ebbca215a112819c6b5833797,onmt_pg,cnn_dm,3
167,8dcba6ca5858831c4f13f18bfac5f39202242a4d,onmt_pg,cnn_dm,2
167,8dcba6ca5858831c4f13f18bfac5f39202242a4d,BART,cnn_dm,1
167,8dcba6ca5858831c4f13f18bfac5f39202242a4d,__REFERENCE__,cnn_dm,3
167,8dcba6ca5858831c4f13f18bfac5f39202242a4d,seneca,cnn_dm,0
167,8dcba6ca5858831c4f13f18bfac5f39202242a4d,abssentrw,cnn_dm,4
167,7cfe43320c7a5b1be9d920b07682f61eab0f7842,onmt_pg,cnn_dm,1
167,7cfe43320c7a5b1be9d920b07682f61eab0f7842,__REFERENCE__,cnn_dm,4
167,7cfe43320c7a5b1be9d920b07682f61eab0f7842,abssentrw,cnn_dm,3
167,7cfe43320c7a5b1be9d920b07682f61eab0f7842,seneca,cnn_dm,2
167,7cfe43320c7a5b1be9d920b07682f61eab0f7842,BART,cnn_dm,0
167,78a670384c908a15617cab7f575fd50dc5999937,BART,cnn_dm,1
167,78a670384c908a15617cab7f575fd50dc5999937,abssentrw,cnn_dm,3
167,78a670384c908a15617cab7f575fd50dc5999937,onmt_pg,cnn_dm,0
167,78a670384c908a15617cab7f575fd50dc5999937,__REFERENCE__,cnn_dm,4
167,78a670384c908a15617cab7f575fd50dc5999937,seneca,cnn_dm,2
167,3ea99911f16428a13685da2cde9a062515055d74,__REFERENCE__,cnn_dm,3
167,3ea99911f16428a13685da2cde9a062515055d74,onmt_pg,cnn_dm,0
167,3ea99911f16428a13685da2cde9a062515055d74,seneca,cnn_dm,2
167,3ea99911f16428a13685da2cde9a062515055d74,BART,cnn_dm,1
167,3ea99911f16428a13685da2cde9a062515055d74,abssentrw,cnn_dm,4
167,00a51d5454f2ef7dbf4c53471223a27fb9c20681,onmt_pg,cnn_dm,0
167,00a51d5454f2ef7dbf4c53471223a27fb9c20681,abssentrw,cnn_dm,2
167,00a51d5454f2ef7dbf4c53471223a27fb9c20681,__REFERENCE__,cnn_dm,4
167,00a51d5454f2ef7dbf4c53471223a27fb9c20681,seneca,cnn_dm,3
167,00a51d5454f2ef7dbf4c53471223a27fb9c20681,BART,cnn_dm,1
168,7627d9788973785a485e9df3e59002df3a68ad48,onmt_pg,cnn_dm,4
168,7627d9788973785a485e9df3e59002df3a68ad48,abssentrw,cnn_dm,2
168,7627d9788973785a485e9df3e59002df3a68ad48,__REFERENCE__,cnn_dm,1
168,7627d9788973785a485e9df3e59002df3a68ad48,BART,cnn_dm,0
168,7627d9788973785a485e9df3e59002df3a68ad48,seneca,cnn_dm,3
168,60ed760263c8577c407dd008c0d422212af88d98,seneca,cnn_dm,3
168,60ed760263c8577c407dd008c0d422212af88d98,BART,cnn_dm,0
168,60ed760263c8577c407dd008c0d422212af88d98,onmt_pg,cnn_dm,2
168,60ed760263c8577c407dd008c0d422212af88d98,abssentrw,cnn_dm,1
168,60ed760263c8577c407dd008c0d422212af88d98,__REFERENCE__,cnn_dm,4
168,9f270039c861e75ee2f01e4e2898a9ea04a96b26,__REFERENCE__,cnn_dm,4
168,9f270039c861e75ee2f01e4e2898a9ea04a96b26,onmt_pg,cnn_dm,1
168,9f270039c861e75ee2f01e4e2898a9ea04a96b26,abssentrw,cnn_dm,2
168,9f270039c861e75ee2f01e4e2898a9ea04a96b26,BART,cnn_dm,0
168,9f270039c861e75ee2f01e4e2898a9ea04a96b26,seneca,cnn_dm,3
168,62271db1dd48de59c7d9d78bad46220c15828547,BART,cnn_dm,2
168,62271db1dd48de59c7d9d78bad46220c15828547,onmt_pg,cnn_dm,1
168,62271db1dd48de59c7d9d78bad46220c15828547,abssentrw,cnn_dm,0
168,62271db1dd48de59c7d9d78bad46220c15828547,__REFERENCE__,cnn_dm,4
168,62271db1dd48de59c7d9d78bad46220c15828547,seneca,cnn_dm,3
168,f2be039ea0ca9f4ebbca215a112819c6b5833797,__REFERENCE__,cnn_dm,4
168,f2be039ea0ca9f4ebbca215a112819c6b5833797,BART,cnn_dm,0
168,f2be039ea0ca9f4ebbca215a112819c6b5833797,seneca,cnn_dm,1
168,f2be039ea0ca9f4ebbca215a112819c6b5833797,abssentrw,cnn_dm,2
168,f2be039ea0ca9f4ebbca215a112819c6b5833797,onmt_pg,cnn_dm,3
169,168d893a015c93c4fd2cdc3ab048a2b351478062,seneca,cnn_dm,1
169,168d893a015c93c4fd2cdc3ab048a2b351478062,__REFERENCE__,cnn_dm,3
169,168d893a015c93c4fd2cdc3ab048a2b351478062,abssentrw,cnn_dm,4
169,168d893a015c93c4fd2cdc3ab048a2b351478062,BART,cnn_dm,0
169,168d893a015c93c4fd2cdc3ab048a2b351478062,onmt_pg,cnn_dm,2
169,c0df03212175015b879394c43bd96031d16bce5a,abssentrw,cnn_dm,4
169,c0df03212175015b879394c43bd96031d16bce5a,__REFERENCE__,cnn_dm,3
169,c0df03212175015b879394c43bd96031d16bce5a,onmt_pg,cnn_dm,2
169,c0df03212175015b879394c43bd96031d16bce5a,BART,cnn_dm,0
169,c0df03212175015b879394c43bd96031d16bce5a,seneca,cnn_dm,1
169,ca3b2dc93f170f06e3a60fe7cd3243d204cc4b75,onmt_pg,cnn_dm,1
169,ca3b2dc93f170f06e3a60fe7cd3243d204cc4b75,BART,cnn_dm,3
169,ca3b2dc93f170f06e3a60fe7cd3243d204cc4b75,seneca,cnn_dm,2
169,ca3b2dc93f170f06e3a60fe7cd3243d204cc4b75,abssentrw,cnn_dm,0
169,ca3b2dc93f170f06e3a60fe7cd3243d204cc4b75,__REFERENCE__,cnn_dm,4
169,d996be0da10476a01b3019c76e8e21074d3d3585,BART,cnn_dm,0
169,d996be0da10476a01b3019c76e8e21074d3d3585,onmt_pg,cnn_dm,4
169,d996be0da10476a01b3019c76e8e21074d3d3585,seneca,cnn_dm,2
169,d996be0da10476a01b3019c76e8e21074d3d3585,__REFERENCE__,cnn_dm,1
169,d996be0da10476a01b3019c76e8e21074d3d3585,abssentrw,cnn_dm,3
169,8668ab568627814febae951f2f4c93d22c6cac45,BART,cnn_dm,1
169,8668ab568627814febae951f2f4c93d22c6cac45,abssentrw,cnn_dm,4
169,8668ab568627814febae951f2f4c93d22c6cac45,onmt_pg,cnn_dm,2
169,8668ab568627814febae951f2f4c93d22c6cac45,__REFERENCE__,cnn_dm,3
169,8668ab568627814febae951f2f4c93d22c6cac45,seneca,cnn_dm,0
170,8dcba6ca5858831c4f13f18bfac5f39202242a4d,onmt_pg,cnn_dm,0
170,8dcba6ca5858831c4f13f18bfac5f39202242a4d,BART,cnn_dm,2
170,8dcba6ca5858831c4f13f18bfac5f39202242a4d,__REFERENCE__,cnn_dm,1
170,8dcba6ca5858831c4f13f18bfac5f39202242a4d,seneca,cnn_dm,4
170,8dcba6ca5858831c4f13f18bfac5f39202242a4d,abssentrw,cnn_dm,3
170,7cfe43320c7a5b1be9d920b07682f61eab0f7842,onmt_pg,cnn_dm,3
170,7cfe43320c7a5b1be9d920b07682f61eab0f7842,__REFERENCE__,cnn_dm,1
170,7cfe43320c7a5b1be9d920b07682f61eab0f7842,abssentrw,cnn_dm,2
170,7cfe43320c7a5b1be9d920b07682f61eab0f7842,seneca,cnn_dm,4
170,7cfe43320c7a5b1be9d920b07682f61eab0f7842,BART,cnn_dm,0
170,78a670384c908a15617cab7f575fd50dc5999937,BART,cnn_dm,1
170,78a670384c908a15617cab7f575fd50dc5999937,abssentrw,cnn_dm,0
170,78a670384c908a15617cab7f575fd50dc5999937,onmt_pg,cnn_dm,2
170,78a670384c908a15617cab7f575fd50dc5999937,__REFERENCE__,cnn_dm,3
170,78a670384c908a15617cab7f575fd50dc5999937,seneca,cnn_dm,4
170,3ea99911f16428a13685da2cde9a062515055d74,__REFERENCE__,cnn_dm,3
170,3ea99911f16428a13685da2cde9a062515055d74,onmt_pg,cnn_dm,2
170,3ea99911f16428a13685da2cde9a062515055d74,seneca,cnn_dm,4
170,3ea99911f16428a13685da2cde9a062515055d74,BART,cnn_dm,1
170,3ea99911f16428a13685da2cde9a062515055d74,abssentrw,cnn_dm,0
170,00a51d5454f2ef7dbf4c53471223a27fb9c20681,onmt_pg,cnn_dm,2
170,00a51d5454f2ef7dbf4c53471223a27fb9c20681,abssentrw,cnn_dm,1
